direction,datetime,date,year,week,weekday,hour
outgoing,2025-09-19 08:38:47.813,2025-09-19,2025,38,4,8
outgoing,2025-09-17 22:25:17.855,2025-09-17,2025,38,2,22
outgoing,2025-09-17 18:59:01.708,2025-09-17,2025,38,2,18
outgoing,2025-09-17 18:49:16.090,2025-09-17,2025,38,2,18
outgoing,2025-09-17 15:58:20.796,2025-09-17,2025,38,2,15
outgoing,2025-09-16 16:17:31.505,2025-09-16,2025,38,1,16
outgoing,2025-09-16 15:57:21.730,2025-09-16,2025,38,1,15
outgoing,2025-09-16 14:16:23.356,2025-09-16,2025,38,1,14
outgoing,2025-09-16 14:08:49.633,2025-09-16,2025,38,1,14
outgoing,2025-09-15 16:23:24.495,2025-09-15,2025,38,0,16
outgoing,2025-09-15 13:51:15.969,2025-09-15,2025,38,0,13
outgoing,2025-09-15 11:24:25.142,2025-09-15,2025,38,0,11
outgoing,2025-09-15 09:55:24.125,2025-09-15,2025,38,0,9
outgoing,2025-09-12 14:25:44.478,2025-09-12,2025,37,4,14
outgoing,2025-09-12 08:45:05.821,2025-09-12,2025,37,4,8
outgoing,2025-09-12 08:39:52.109,2025-09-12,2025,37,4,8
outgoing,2025-09-12 08:37:47.380,2025-09-12,2025,37,4,8
outgoing,2025-09-12 08:34:26.315,2025-09-12,2025,37,4,8
outgoing,2025-09-10 12:47:20.849,2025-09-10,2025,37,2,12
outgoing,2025-09-10 12:11:16.247,2025-09-10,2025,37,2,12
outgoing,2025-09-10 10:26:17.230,2025-09-10,2025,37,2,10
outgoing,2025-09-09 16:50:26.982,2025-09-09,2025,37,1,16
outgoing,2025-09-09 15:19:45.392,2025-09-09,2025,37,1,15
outgoing,2025-09-09 14:51:27.506,2025-09-09,2025,37,1,14
outgoing,2025-09-09 10:28:25.865,2025-09-09,2025,37,1,10
outgoing,2025-09-09 10:18:26.279,2025-09-09,2025,37,1,10
outgoing,2025-09-09 10:17:43.088,2025-09-09,2025,37,1,10
outgoing,2025-09-09 08:35:22.385,2025-09-09,2025,37,1,8
outgoing,2025-09-09 08:33:18.818,2025-09-09,2025,37,1,8
outgoing,2025-09-08 21:10:58.777,2025-09-08,2025,37,0,21
outgoing,2025-09-08 20:53:58.734,2025-09-08,2025,37,0,20
outgoing,2025-09-08 20:50:44.992,2025-09-08,2025,37,0,20
outgoing,2025-09-08 20:02:22.166,2025-09-08,2025,37,0,20
outgoing,2025-09-08 19:42:46.412,2025-09-08,2025,37,0,19
outgoing,2025-09-08 19:08:25.648,2025-09-08,2025,37,0,19
outgoing,2025-09-08 13:02:57.909,2025-09-08,2025,37,0,13
outgoing,2025-09-08 12:48:16.934,2025-09-08,2025,37,0,12
outgoing,2025-09-08 12:44:11.658,2025-09-08,2025,37,0,12
outgoing,2025-09-06 10:08:01.751,2025-09-06,2025,36,5,10
outgoing,2025-09-06 09:42:39.398,2025-09-06,2025,36,5,9
outgoing,2025-09-06 09:20:50.554,2025-09-06,2025,36,5,9
outgoing,2025-09-05 19:05:58.661,2025-09-05,2025,36,4,19
outgoing,2025-09-05 17:38:25.439,2025-09-05,2025,36,4,17
outgoing,2025-09-05 16:21:34.518,2025-09-05,2025,36,4,16
outgoing,2025-09-05 15:59:27.768,2025-09-05,2025,36,4,15
outgoing,2025-09-05 15:47:22.616,2025-09-05,2025,36,4,15
outgoing,2025-09-05 13:15:41.859,2025-09-05,2025,36,4,13
outgoing,2025-09-04 13:24:36.653,2025-09-04,2025,36,3,13
outgoing,2025-09-04 13:23:51.661,2025-09-04,2025,36,3,13
outgoing,2025-09-04 12:41:18.916,2025-09-04,2025,36,3,12
outgoing,2025-09-04 12:15:55.202,2025-09-04,2025,36,3,12
outgoing,2025-09-04 11:25:35.665,2025-09-04,2025,36,3,11
outgoing,2025-09-04 08:44:40.400,2025-09-04,2025,36,3,8
outgoing,2025-09-04 08:32:52.569,2025-09-04,2025,36,3,8
outgoing,2025-09-03 17:10:06.315,2025-09-03,2025,36,2,17
outgoing,2025-09-03 16:39:54.088,2025-09-03,2025,36,2,16
outgoing,2025-09-03 15:42:23.715,2025-09-03,2025,36,2,15
outgoing,2025-09-03 15:41:02.714,2025-09-03,2025,36,2,15
outgoing,2025-09-03 15:19:24.933,2025-09-03,2025,36,2,15
outgoing,2025-09-03 15:09:55.477,2025-09-03,2025,36,2,15
outgoing,2025-09-03 14:43:22.767,2025-09-03,2025,36,2,14
outgoing,2025-09-03 14:31:56.070,2025-09-03,2025,36,2,14
outgoing,2025-09-03 14:21:43.207,2025-09-03,2025,36,2,14
outgoing,2025-09-03 14:20:43.139,2025-09-03,2025,36,2,14
outgoing,2025-09-03 14:07:22.486,2025-09-03,2025,36,2,14
outgoing,2025-09-03 12:29:16.536,2025-09-03,2025,36,2,12
outgoing,2025-09-03 12:25:36.067,2025-09-03,2025,36,2,12
outgoing,2025-09-03 10:41:27.458,2025-09-03,2025,36,2,10
outgoing,2025-09-03 08:56:19.009,2025-09-03,2025,36,2,8
outgoing,2025-09-03 08:45:10.700,2025-09-03,2025,36,2,8
outgoing,2025-09-02 19:18:12.049,2025-09-02,2025,36,1,19
outgoing,2025-09-02 19:14:26.749,2025-09-02,2025,36,1,19
outgoing,2025-09-02 16:30:29.521,2025-09-02,2025,36,1,16
outgoing,2025-09-02 16:10:03.918,2025-09-02,2025,36,1,16
outgoing,2025-09-02 15:54:08.102,2025-09-02,2025,36,1,15
outgoing,2025-09-02 15:48:14.075,2025-09-02,2025,36,1,15
outgoing,2025-09-02 15:45:40.407,2025-09-02,2025,36,1,15
outgoing,2025-09-02 15:13:54.875,2025-09-02,2025,36,1,15
outgoing,2025-09-02 14:44:55.710,2025-09-02,2025,36,1,14
outgoing,2025-09-02 13:12:08.325,2025-09-02,2025,36,1,13
outgoing,2025-09-02 12:31:13.164,2025-09-02,2025,36,1,12
outgoing,2025-09-02 11:29:18.550,2025-09-02,2025,36,1,11
outgoing,2025-09-01 13:46:27.899,2025-09-01,2025,36,0,13
outgoing,2025-09-01 11:07:08.418,2025-09-01,2025,36,0,11
outgoing,2025-09-01 11:05:41.560,2025-09-01,2025,36,0,11
outgoing,2025-09-01 10:53:49.709,2025-09-01,2025,36,0,10
outgoing,2025-09-01 10:25:14.091,2025-09-01,2025,36,0,10
outgoing,2025-09-01 09:38:03.258,2025-09-01,2025,36,0,9
outgoing,2025-09-01 09:23:48.654,2025-09-01,2025,36,0,9
outgoing,2025-09-01 09:11:53.889,2025-09-01,2025,36,0,9
outgoing,2025-09-01 08:58:35.272,2025-09-01,2025,36,0,8
outgoing,2025-08-29 15:53:41.778,2025-08-29,2025,35,4,15
outgoing,2025-08-29 15:45:35.071,2025-08-29,2025,35,4,15
outgoing,2025-08-29 15:44:02.104,2025-08-29,2025,35,4,15
outgoing,2025-08-29 15:40:45.803,2025-08-29,2025,35,4,15
outgoing,2025-08-29 14:24:34.040,2025-08-29,2025,35,4,14
outgoing,2025-08-29 13:27:43.639,2025-08-29,2025,35,4,13
outgoing,2025-08-29 12:07:14.398,2025-08-29,2025,35,4,12
outgoing,2025-08-28 16:32:26.050,2025-08-28,2025,35,3,16
outgoing,2025-08-28 16:07:18.034,2025-08-28,2025,35,3,16
outgoing,2025-08-28 13:12:27.324,2025-08-28,2025,35,3,13
outgoing,2025-08-28 10:47:02.970,2025-08-28,2025,35,3,10
outgoing,2025-08-27 16:00:36.714,2025-08-27,2025,35,2,16
outgoing,2025-08-27 15:29:21.607,2025-08-27,2025,35,2,15
outgoing,2025-08-27 15:28:20.977,2025-08-27,2025,35,2,15
outgoing,2025-08-27 15:14:54.546,2025-08-27,2025,35,2,15
outgoing,2025-08-27 10:31:04.493,2025-08-27,2025,35,2,10
outgoing,2025-08-27 10:21:00.651,2025-08-27,2025,35,2,10
outgoing,2025-08-26 16:15:37.879,2025-08-26,2025,35,1,16
outgoing,2025-08-26 15:31:40.520,2025-08-26,2025,35,1,15
outgoing,2025-08-26 15:21:26.444,2025-08-26,2025,35,1,15
outgoing,2025-08-26 15:16:06.824,2025-08-26,2025,35,1,15
outgoing,2025-08-26 14:28:17.176,2025-08-26,2025,35,1,14
outgoing,2025-08-26 14:18:09.884,2025-08-26,2025,35,1,14
outgoing,2025-08-26 14:13:28.446,2025-08-26,2025,35,1,14
outgoing,2025-08-25 16:55:26.694,2025-08-25,2025,35,0,16
outgoing,2025-08-22 17:26:34.680,2025-08-22,2025,34,4,17
outgoing,2025-08-22 17:23:10.258,2025-08-22,2025,34,4,17
outgoing,2025-08-22 16:37:47.173,2025-08-22,2025,34,4,16
outgoing,2025-08-22 16:26:47.873,2025-08-22,2025,34,4,16
outgoing,2025-08-22 08:22:35.526,2025-08-22,2025,34,4,8
outgoing,2025-08-21 17:03:58.555,2025-08-21,2025,34,3,17
outgoing,2025-08-21 16:47:29.299,2025-08-21,2025,34,3,16
outgoing,2025-08-21 16:01:05.766,2025-08-21,2025,34,3,16
outgoing,2025-08-21 15:49:51.378,2025-08-21,2025,34,3,15
outgoing,2025-08-21 15:24:43.202,2025-08-21,2025,34,3,15
outgoing,2025-08-21 08:56:27.488,2025-08-21,2025,34,3,8
outgoing,2025-08-21 08:47:43.433,2025-08-21,2025,34,3,8
outgoing,2025-08-21 08:38:49.224,2025-08-21,2025,34,3,8
outgoing,2025-08-20 17:04:00.567,2025-08-20,2025,34,2,17
outgoing,2025-08-20 16:59:03.946,2025-08-20,2025,34,2,16
outgoing,2025-08-20 16:51:25.786,2025-08-20,2025,34,2,16
outgoing,2025-08-20 16:42:46.214,2025-08-20,2025,34,2,16
outgoing,2025-08-20 16:06:16.032,2025-08-20,2025,34,2,16
outgoing,2025-08-20 16:00:48.070,2025-08-20,2025,34,2,16
outgoing,2025-08-20 15:23:48.467,2025-08-20,2025,34,2,15
outgoing,2025-08-20 15:02:15.933,2025-08-20,2025,34,2,15
outgoing,2025-08-20 09:01:39.191,2025-08-20,2025,34,2,9
outgoing,2025-08-19 16:44:30.771,2025-08-19,2025,34,1,16
outgoing,2025-08-19 12:58:58.956,2025-08-19,2025,34,1,12
outgoing,2025-08-19 12:58:09.241,2025-08-19,2025,34,1,12
outgoing,2025-08-19 12:27:28.094,2025-08-19,2025,34,1,12
outgoing,2025-08-19 08:54:34.380,2025-08-19,2025,34,1,8
outgoing,2025-08-18 14:40:20.731,2025-08-18,2025,34,0,14
outgoing,2025-08-18 14:05:10.021,2025-08-18,2025,34,0,14
outgoing,2025-08-18 13:12:42.513,2025-08-18,2025,34,0,13
outgoing,2025-08-18 13:07:56.032,2025-08-18,2025,34,0,13
outgoing,2025-08-18 13:05:33.475,2025-08-18,2025,34,0,13
outgoing,2025-08-18 12:49:48.088,2025-08-18,2025,34,0,12
outgoing,2025-08-18 10:38:46.745,2025-08-18,2025,34,0,10
outgoing,2025-08-18 08:36:55.446,2025-08-18,2025,34,0,8
outgoing,2025-08-18 08:30:39.230,2025-08-18,2025,34,0,8
outgoing,2025-08-15 14:08:17.328,2025-08-15,2025,33,4,14
outgoing,2025-08-15 14:03:57.155,2025-08-15,2025,33,4,14
outgoing,2025-08-15 13:07:14.162,2025-08-15,2025,33,4,13
outgoing,2025-08-15 12:42:33.379,2025-08-15,2025,33,4,12
outgoing,2025-08-15 12:23:58.460,2025-08-15,2025,33,4,12
outgoing,2025-08-15 09:07:22.934,2025-08-15,2025,33,4,9
outgoing,2025-08-12 08:39:03.743,2025-08-12,2025,33,1,8
outgoing,2025-08-11 16:05:32.598,2025-08-11,2025,33,0,16
outgoing,2025-08-11 14:25:28.959,2025-08-11,2025,33,0,14
outgoing,2025-08-11 10:24:02.556,2025-08-11,2025,33,0,10
outgoing,2025-08-11 10:18:13.682,2025-08-11,2025,33,0,10
outgoing,2025-08-11 10:06:04.508,2025-08-11,2025,33,0,10
outgoing,2025-08-11 09:47:45.793,2025-08-11,2025,33,0,9
outgoing,2025-08-11 09:33:19.220,2025-08-11,2025,33,0,9
outgoing,2025-08-11 09:31:45.262,2025-08-11,2025,33,0,9
outgoing,2025-08-05 08:44:42.883,2025-08-05,2025,32,1,8
outgoing,2025-08-04 16:50:52.450,2025-08-04,2025,32,0,16
outgoing,2025-08-04 16:41:51.132,2025-08-04,2025,32,0,16
outgoing,2025-08-01 16:26:35.889,2025-08-01,2025,31,4,16
outgoing,2025-08-01 16:15:54.230,2025-08-01,2025,31,4,16
outgoing,2025-08-01 15:29:58.709,2025-08-01,2025,31,4,15
outgoing,2025-08-01 14:45:10.329,2025-08-01,2025,31,4,14
outgoing,2025-08-01 10:29:59.342,2025-08-01,2025,31,4,10
outgoing,2025-07-31 12:11:14.246,2025-07-31,2025,31,3,12
outgoing,2025-07-31 11:59:42.471,2025-07-31,2025,31,3,11
outgoing,2025-07-29 15:40:49.027,2025-07-29,2025,31,1,15
outgoing,2025-07-29 12:39:49.837,2025-07-29,2025,31,1,12
outgoing,2025-07-29 12:17:58.175,2025-07-29,2025,31,1,12
outgoing,2025-07-29 12:16:16.227,2025-07-29,2025,31,1,12
outgoing,2025-07-29 10:21:56.779,2025-07-29,2025,31,1,10
outgoing,2025-07-29 10:17:02.039,2025-07-29,2025,31,1,10
outgoing,2025-07-29 10:09:24.192,2025-07-29,2025,31,1,10
outgoing,2025-07-28 20:35:03.034,2025-07-28,2025,31,0,20
outgoing,2025-07-28 18:46:56.548,2025-07-28,2025,31,0,18
outgoing,2025-07-28 17:28:21.873,2025-07-28,2025,31,0,17
outgoing,2025-07-28 16:19:50.818,2025-07-28,2025,31,0,16
outgoing,2025-07-25 14:14:59.139,2025-07-25,2025,30,4,14
outgoing,2025-07-25 13:19:53.192,2025-07-25,2025,30,4,13
outgoing,2025-07-25 12:53:46.803,2025-07-25,2025,30,4,12
outgoing,2025-07-25 12:20:21.850,2025-07-25,2025,30,4,12
outgoing,2025-07-25 11:25:12.409,2025-07-25,2025,30,4,11
outgoing,2025-07-25 10:16:30.814,2025-07-25,2025,30,4,10
outgoing,2025-07-25 09:35:55.100,2025-07-25,2025,30,4,9
outgoing,2025-07-25 09:08:43.006,2025-07-25,2025,30,4,9
outgoing,2025-07-24 16:42:45.827,2025-07-24,2025,30,3,16
outgoing,2025-07-24 12:30:34.511,2025-07-24,2025,30,3,12
outgoing,2025-07-24 09:36:38.564,2025-07-24,2025,30,3,9
outgoing,2025-07-24 09:35:48.591,2025-07-24,2025,30,3,9
outgoing,2025-07-23 10:38:01.490,2025-07-23,2025,30,2,10
outgoing,2025-07-23 09:22:06.194,2025-07-23,2025,30,2,9
outgoing,2025-07-23 09:12:05.182,2025-07-23,2025,30,2,9
outgoing,2025-07-22 16:37:02.205,2025-07-22,2025,30,1,16
outgoing,2025-07-22 16:08:55.099,2025-07-22,2025,30,1,16
outgoing,2025-07-22 16:02:46.356,2025-07-22,2025,30,1,16
outgoing,2025-07-22 15:31:30.319,2025-07-22,2025,30,1,15
outgoing,2025-07-22 15:15:49.462,2025-07-22,2025,30,1,15
outgoing,2025-07-22 15:12:36.287,2025-07-22,2025,30,1,15
outgoing,2025-07-22 12:32:19.235,2025-07-22,2025,30,1,12
outgoing,2025-07-21 17:11:50.864,2025-07-21,2025,30,0,17
outgoing,2025-07-21 16:04:06.448,2025-07-21,2025,30,0,16
outgoing,2025-07-21 15:29:36.123,2025-07-21,2025,30,0,15
outgoing,2025-07-21 15:25:41.599,2025-07-21,2025,30,0,15
outgoing,2025-07-21 12:25:23.488,2025-07-21,2025,30,0,12
outgoing,2025-07-21 12:17:06.877,2025-07-21,2025,30,0,12
outgoing,2025-07-21 10:06:30.908,2025-07-21,2025,30,0,10
outgoing,2025-07-21 09:06:24.562,2025-07-21,2025,30,0,9
outgoing,2025-07-21 08:52:21.568,2025-07-21,2025,30,0,8
outgoing,2025-07-17 07:46:44.928,2025-07-17,2025,29,3,7
outgoing,2025-07-16 15:26:06.588,2025-07-16,2025,29,2,15
outgoing,2025-07-15 17:35:03.850,2025-07-15,2025,29,1,17
outgoing,2025-07-15 17:18:41.820,2025-07-15,2025,29,1,17
outgoing,2025-07-15 17:17:31.880,2025-07-15,2025,29,1,17
outgoing,2025-07-11 12:36:27.710,2025-07-11,2025,28,4,12
outgoing,2025-07-11 10:21:08.098,2025-07-11,2025,28,4,10
outgoing,2025-07-11 10:17:01.658,2025-07-11,2025,28,4,10
outgoing,2025-07-11 08:59:00.833,2025-07-11,2025,28,4,8
outgoing,2025-07-11 08:49:30.393,2025-07-11,2025,28,4,8
outgoing,2025-07-11 08:41:38.144,2025-07-11,2025,28,4,8
outgoing,2025-07-10 16:53:44.422,2025-07-10,2025,28,3,16
outgoing,2025-07-10 15:15:39.161,2025-07-10,2025,28,3,15
outgoing,2025-07-10 14:46:01.105,2025-07-10,2025,28,3,14
outgoing,2025-07-10 13:03:12.255,2025-07-10,2025,28,3,13
outgoing,2025-07-10 10:21:03.245,2025-07-10,2025,28,3,10
outgoing,2025-07-10 09:18:25.988,2025-07-10,2025,28,3,9
outgoing,2025-07-09 22:45:48.885,2025-07-09,2025,28,2,22
outgoing,2025-07-09 15:47:51.094,2025-07-09,2025,28,2,15
outgoing,2025-07-09 12:32:37.568,2025-07-09,2025,28,2,12
outgoing,2025-07-08 17:53:12.207,2025-07-08,2025,28,1,17
outgoing,2025-07-08 17:51:22.754,2025-07-08,2025,28,1,17
outgoing,2025-07-08 15:30:45.346,2025-07-08,2025,28,1,15
outgoing,2025-07-08 10:54:41.020,2025-07-08,2025,28,1,10
outgoing,2025-07-07 14:43:54.547,2025-07-07,2025,28,0,14
outgoing,2025-07-07 14:32:47.437,2025-07-07,2025,28,0,14
outgoing,2025-07-07 14:11:45.297,2025-07-07,2025,28,0,14
outgoing,2025-07-07 09:39:07.146,2025-07-07,2025,28,0,9
outgoing,2025-07-04 13:39:02.136,2025-07-04,2025,27,4,13
outgoing,2025-07-04 12:06:16.578,2025-07-04,2025,27,4,12
outgoing,2025-07-04 10:56:11.060,2025-07-04,2025,27,4,10
outgoing,2025-07-04 10:20:42.813,2025-07-04,2025,27,4,10
outgoing,2025-07-04 08:43:32.027,2025-07-04,2025,27,4,8
outgoing,2025-07-04 08:43:31.862,2025-07-04,2025,27,4,8
outgoing,2025-07-04 08:43:01.651,2025-07-04,2025,27,4,8
outgoing,2025-07-03 17:46:24.428,2025-07-03,2025,27,3,17
outgoing,2025-07-03 17:34:03.556,2025-07-03,2025,27,3,17
outgoing,2025-07-03 09:11:34.303,2025-07-03,2025,27,3,9
outgoing,2025-07-02 13:12:54.485,2025-07-02,2025,27,2,13
outgoing,2025-07-01 15:37:05.019,2025-07-01,2025,27,1,15
outgoing,2025-07-01 14:37:17.613,2025-07-01,2025,27,1,14
outgoing,2025-07-01 14:33:30.485,2025-07-01,2025,27,1,14
outgoing,2025-07-01 14:31:31.273,2025-07-01,2025,27,1,14
outgoing,2025-06-30 13:45:37.692,2025-06-30,2025,27,0,13
outgoing,2025-06-27 15:04:12.425,2025-06-27,2025,26,4,15
outgoing,2025-06-27 12:05:34.627,2025-06-27,2025,26,4,12
outgoing,2025-06-27 10:29:27.248,2025-06-27,2025,26,4,10
outgoing,2025-06-27 10:27:11.561,2025-06-27,2025,26,4,10
outgoing,2025-06-27 10:26:08.616,2025-06-27,2025,26,4,10
outgoing,2025-06-27 09:02:23.001,2025-06-27,2025,26,4,9
outgoing,2025-06-27 08:58:17.340,2025-06-27,2025,26,4,8
outgoing,2025-06-27 08:41:48.654,2025-06-27,2025,26,4,8
outgoing,2025-06-26 22:03:35.442,2025-06-26,2025,26,3,22
outgoing,2025-06-26 17:23:30.831,2025-06-26,2025,26,3,17
outgoing,2025-06-26 17:11:57.870,2025-06-26,2025,26,3,17
outgoing,2025-06-26 16:44:59.953,2025-06-26,2025,26,3,16
outgoing,2025-06-26 14:08:03.233,2025-06-26,2025,26,3,14
outgoing,2025-06-26 13:45:29.140,2025-06-26,2025,26,3,13
outgoing,2025-06-26 13:35:06.329,2025-06-26,2025,26,3,13
outgoing,2025-06-26 13:29:24.099,2025-06-26,2025,26,3,13
outgoing,2025-06-26 13:18:19.210,2025-06-26,2025,26,3,13
outgoing,2025-06-26 13:16:14.324,2025-06-26,2025,26,3,13
outgoing,2025-06-26 13:15:03.209,2025-06-26,2025,26,3,13
outgoing,2025-06-25 17:51:18.031,2025-06-25,2025,26,2,17
outgoing,2025-06-25 15:25:13.832,2025-06-25,2025,26,2,15
outgoing,2025-06-25 10:40:16.305,2025-06-25,2025,26,2,10
outgoing,2025-06-25 10:22:14.321,2025-06-25,2025,26,2,10
outgoing,2025-06-25 09:09:08.383,2025-06-25,2025,26,2,9
outgoing,2025-06-23 18:32:52.315,2025-06-23,2025,26,0,18
outgoing,2025-06-23 16:40:13.021,2025-06-23,2025,26,0,16
outgoing,2025-06-23 16:17:53.823,2025-06-23,2025,26,0,16
outgoing,2025-06-23 15:23:23.120,2025-06-23,2025,26,0,15
outgoing,2025-06-23 14:38:08.072,2025-06-23,2025,26,0,14
outgoing,2025-06-23 14:36:37.081,2025-06-23,2025,26,0,14
outgoing,2025-06-23 09:07:33.665,2025-06-23,2025,26,0,9
outgoing,2025-06-20 17:05:24.341,2025-06-20,2025,25,4,17
outgoing,2025-06-20 16:54:22.355,2025-06-20,2025,25,4,16
outgoing,2025-06-20 10:27:32.423,2025-06-20,2025,25,4,10
outgoing,2025-06-19 15:13:46.987,2025-06-19,2025,25,3,15
outgoing,2025-06-19 14:23:37.551,2025-06-19,2025,25,3,14
outgoing,2025-06-19 12:58:43.909,2025-06-19,2025,25,3,12
outgoing,2025-06-19 12:15:14.838,2025-06-19,2025,25,3,12
outgoing,2025-06-19 11:49:49.977,2025-06-19,2025,25,3,11
outgoing,2025-06-19 09:46:05.259,2025-06-19,2025,25,3,9
outgoing,2025-06-19 08:13:12.231,2025-06-19,2025,25,3,8
outgoing,2025-06-19 07:06:21.339,2025-06-19,2025,25,3,7
outgoing,2025-06-18 15:57:09.608,2025-06-18,2025,25,2,15
outgoing,2025-06-18 10:42:13.205,2025-06-18,2025,25,2,10
outgoing,2025-06-18 10:05:12.384,2025-06-18,2025,25,2,10
outgoing,2025-06-18 09:21:54.169,2025-06-18,2025,25,2,9
outgoing,2025-06-18 09:20:25.466,2025-06-18,2025,25,2,9
outgoing,2025-06-18 09:17:09.452,2025-06-18,2025,25,2,9
outgoing,2025-06-17 09:00:46.421,2025-06-17,2025,25,1,9
outgoing,2025-06-17 05:54:52.923,2025-06-17,2025,25,1,5
outgoing,2025-06-16 17:55:43.621,2025-06-16,2025,25,0,17
outgoing,2025-06-16 16:46:34.081,2025-06-16,2025,25,0,16
outgoing,2025-06-16 16:21:30.815,2025-06-16,2025,25,0,16
outgoing,2025-06-16 16:13:12.515,2025-06-16,2025,25,0,16
outgoing,2025-06-16 13:40:48.411,2025-06-16,2025,25,0,13
outgoing,2025-06-16 13:12:13.014,2025-06-16,2025,25,0,13
outgoing,2025-06-16 13:04:03.147,2025-06-16,2025,25,0,13
outgoing,2025-06-16 13:02:21.906,2025-06-16,2025,25,0,13
outgoing,2025-06-16 12:20:58.162,2025-06-16,2025,25,0,12
outgoing,2025-06-16 10:13:41.965,2025-06-16,2025,25,0,10
outgoing,2025-06-16 09:36:53.944,2025-06-16,2025,25,0,9
outgoing,2025-06-16 09:31:27.099,2025-06-16,2025,25,0,9
outgoing,2025-06-16 09:20:50.794,2025-06-16,2025,25,0,9
outgoing,2025-06-15 19:25:22.284,2025-06-15,2025,24,6,19
outgoing,2025-06-14 22:29:00.692,2025-06-14,2025,24,5,22
outgoing,2025-06-14 21:33:41.227,2025-06-14,2025,24,5,21
outgoing,2025-06-14 21:21:52.014,2025-06-14,2025,24,5,21
outgoing,2025-06-13 15:44:57.458,2025-06-13,2025,24,4,15
outgoing,2025-06-13 15:44:28.072,2025-06-13,2025,24,4,15
outgoing,2025-06-12 18:43:08.935,2025-06-12,2025,24,3,18
outgoing,2025-06-12 12:13:24.191,2025-06-12,2025,24,3,12
outgoing,2025-06-12 12:09:31.968,2025-06-12,2025,24,3,12
outgoing,2025-06-12 12:06:59.722,2025-06-12,2025,24,3,12
outgoing,2025-06-11 21:15:16.680,2025-06-11,2025,24,2,21
outgoing,2025-06-11 21:12:52.093,2025-06-11,2025,24,2,21
outgoing,2025-06-10 15:19:36.456,2025-06-10,2025,24,1,15
outgoing,2025-06-10 13:52:40.555,2025-06-10,2025,24,1,13
outgoing,2025-06-10 11:14:55.415,2025-06-10,2025,24,1,11
outgoing,2025-06-10 10:16:52.231,2025-06-10,2025,24,1,10
outgoing,2025-06-10 09:12:24.124,2025-06-10,2025,24,1,9
outgoing,2025-06-09 21:55:55.565,2025-06-09,2025,24,0,21
outgoing,2025-06-09 17:13:16.431,2025-06-09,2025,24,0,17
outgoing,2025-06-09 16:44:20.832,2025-06-09,2025,24,0,16
outgoing,2025-06-09 14:58:27.836,2025-06-09,2025,24,0,14
outgoing,2025-06-09 14:56:57.535,2025-06-09,2025,24,0,14
outgoing,2025-06-09 14:09:26.468,2025-06-09,2025,24,0,14
outgoing,2025-06-06 17:25:56.091,2025-06-06,2025,23,4,17
outgoing,2025-06-06 15:18:54.108,2025-06-06,2025,23,4,15
outgoing,2025-06-06 12:40:23.251,2025-06-06,2025,23,4,12
outgoing,2025-06-06 10:24:53.349,2025-06-06,2025,23,4,10
outgoing,2025-06-04 15:10:57.755,2025-06-04,2025,23,2,15
outgoing,2025-06-04 10:47:01.977,2025-06-04,2025,23,2,10
outgoing,2025-06-04 09:52:46.056,2025-06-04,2025,23,2,9
outgoing,2025-06-04 09:24:04.589,2025-06-04,2025,23,2,9
outgoing,2025-06-04 09:17:19.954,2025-06-04,2025,23,2,9
outgoing,2025-06-04 09:15:29.904,2025-06-04,2025,23,2,9
outgoing,2025-06-04 09:02:25.826,2025-06-04,2025,23,2,9
outgoing,2025-06-04 08:59:59.500,2025-06-04,2025,23,2,8
outgoing,2025-06-04 08:34:05.508,2025-06-04,2025,23,2,8
outgoing,2025-06-04 08:33:32.155,2025-06-04,2025,23,2,8
outgoing,2025-06-03 14:41:29.730,2025-06-03,2025,23,1,14
outgoing,2025-06-03 14:41:16.349,2025-06-03,2025,23,1,14
outgoing,2025-06-03 14:41:14.259,2025-06-03,2025,23,1,14
outgoing,2025-06-02 16:46:02.138,2025-06-02,2025,23,0,16
outgoing,2025-06-02 16:29:56.012,2025-06-02,2025,23,0,16
outgoing,2025-06-02 15:53:58.951,2025-06-02,2025,23,0,15
outgoing,2025-06-02 15:14:38.763,2025-06-02,2025,23,0,15
outgoing,2025-06-02 14:58:52.302,2025-06-02,2025,23,0,14
outgoing,2025-06-02 11:45:20.489,2025-06-02,2025,23,0,11
outgoing,2025-06-02 11:35:22.314,2025-06-02,2025,23,0,11
outgoing,2025-06-02 11:17:52.627,2025-06-02,2025,23,0,11
outgoing,2025-06-02 11:07:58.037,2025-06-02,2025,23,0,11
outgoing,2025-06-02 10:04:01.985,2025-06-02,2025,23,0,10
outgoing,2025-06-02 10:02:10.623,2025-06-02,2025,23,0,10
outgoing,2025-06-02 09:52:31.249,2025-06-02,2025,23,0,9
outgoing,2025-06-02 09:52:08.447,2025-06-02,2025,23,0,9
outgoing,2025-06-02 09:43:51.261,2025-06-02,2025,23,0,9
outgoing,2025-06-02 08:52:48.792,2025-06-02,2025,23,0,8
outgoing,2025-05-31 08:19:40.313,2025-05-31,2025,22,5,8
outgoing,2025-05-30 22:30:42.941,2025-05-30,2025,22,4,22
outgoing,2025-05-30 18:56:24.486,2025-05-30,2025,22,4,18
outgoing,2025-05-30 18:53:33.810,2025-05-30,2025,22,4,18
outgoing,2025-05-30 18:10:39.777,2025-05-30,2025,22,4,18
outgoing,2025-05-30 17:49:21.905,2025-05-30,2025,22,4,17
outgoing,2025-05-30 17:32:48.671,2025-05-30,2025,22,4,17
